province,city,year,month,price
北京,昌平,2017,07,42282
北京,昌平,2017,06,43429
北京,昌平,2017,05,44267
北京,昌平,2017,04,44279
北京,昌平,2017,03,43069
北京,昌平,2017,02,39823
北京,昌平,2017,01,38605
北京,石景山,2017,12,54592
北京,石景山,2017,11,53980
北京,石景山,2017,10,55060
北京,石景山,2017,09,56791
北京,石景山,2017,08,56846
北京,石景山,2017,07,59446
北京,石景山,2017,06,62492
北京,石景山,2017,05,63344
北京,石景山,2017,04,62487
北京,石景山,2017,03,58746
北京,石景山,2017,02,53795
北京,石景山,2017,01,52994
北京,通州,2017,12,44892
北京,通州,2017,11,44754
北京,通州,2017,10,46369
北京,通州,2017,09,46432
北京,通州,2017,08,43162
北京,通州,2017,07,43480
北京,通州,2017,06,44165
北京,通州,2017,05,48767
北京,通州,2017,04,51140
北京,通州,2017,03,51620
北京,通州,2017,02,50405
北京,通州,2017,01,51214
北京,丰台,2017,12,59768
北京,丰台,2017,11,59392
北京,丰台,2017,10,60287
北京,丰台,2017,09,61894
北京,丰台,2017,08,62639
北京,丰台,2017,07,63228
北京,丰台,2017,06,64506
北京,丰台,2017,05,66696
北京,丰台,2017,04,67387
北京,丰台,2017,03,65938
北京,丰台,2017,02,61473
北京,丰台,2017,01,61061
北京,西城,2017,12,111748
北京,西城,2017,11,110324
北京,西城,2017,10,110221
北京,西城,2017,09,115077
北京,西城,2017,08,117191
北京,西城,2017,07,118373
北京,西城,2017,06,118346
北京,西城,2017,05,123783
北京,西城,2017,04,116316
北京,西城,2017,03,131687
北京,西城,2017,02,120006
北京,西城,2017,01,117010
北京,东城,2017,12,103927
北京,东城,2017,11,105611
北京,东城,2017,10,107505
北京,东城,2017,09,108507
北京,东城,2017,08,109868
北京,东城,2017,07,107724
北京,东城,2017,06,108373
北京,东城,2017,05,111393
北京,东城,2017,04,115035
北京,东城,2017,03,117604
北京,东城,2017,02,109233
北京,东城,2017,01,107255
北京,海淀,2017,12,88154
北京,海淀,2017,11,87629
北京,海淀,2017,10,88381
北京,海淀,2017,09,88083
北京,海淀,2017,08,86565
北京,海淀,2017,07,89097
北京,海淀,2017,06,91707
北京,海淀,2017,05,94985
北京,海淀,2017,04,94347
北京,海淀,2017,03,93437
北京,海淀,2017,02,87388
北京,海淀,2017,01,86251
北京,朝阳,2017,12,74639
北京,朝阳,2017,11,75142
北京,朝阳,2017,10,76145
北京,朝阳,2017,09,77188
北京,朝阳,2017,08,77766
北京,朝阳,2017,07,79853
北京,朝阳,2017,06,82057
北京,朝阳,2017,05,82910
北京,朝阳,2017,04,83190
北京,朝阳,2017,03,78387
北京,朝阳,2017,02,73278
北京,朝阳,2017,01,72018
